"X1","X2","X3"
2.76362708806436,3.4587243542638,-1.44227050927623
2.47018111241907,-1.91517171301486,2.84196756974728
-3.06724668101472,3.08806486053736,-3.23134034677314
-2.73861328929645,-0.729966235282701,1.58483514206505
0.499580453391977,-1.63376568305449,0.98972997033599
-0.128469586159396,-0.966854972631144,3.08699283404811
-1.90690838168063,-0.747766078490575,0.961438457111147
0.75869286511531,-0.66818440241447,-0.0823981883415178
0.818897569981634,0.944240031083933,1.01460779334324
-4.71119421444652,-1.85951967140909,-0.656777163876763
2.59348830673534,1.84388941066863,0.162919956885133
0.159732723437469,-0.588588116414702,3.27766430193892
-0.25740158091895,0.147221132433386,0.394435876755085
-4.23206364046787,2.10947118040398,-3.10264231548976
-1.19233011822727,-2.24198561349761,-1.33072050459559
2.06584616718247,-0.470365098412159,-1.52133987231486
1.2518920249142,-2.96674451593852,3.44711635190646
-2.42299505072563,0.67675395513921,-1.1178627386429
1.33008356283506,0.401053018601241,2.16493265980317
1.80611406469124,-2.44060535221819,0.0434827086856795
-0.660010075707949,3.57679634873801,-0.935811885139097
1.48950448563237,1.82939611125568,3.66528531396677
-0.416589727734884,-2.88685149277301,-1.05935173476483
-3.7716246736365,-0.724955257650225,-2.17965029310547
-2.60399106282624,-1.8013651490276,-0.345904648187369
4.17926651033505,1.27332583101917,-0.715754232121107
2.02838539844638,0.0315490112294316,-2.57654868962691
3.92155215610814,0.730142392049031,0.818180025394974
0.495472143710302,-5.1799706050564,0.808993091602566
-0.770841753602165,0.0432975391721805,-1.38186197224647
-1.40323193842422,-3.4925201946932,-0.331849619873507
-1.71541202169857,0.365618561726107,2.93409857904997
-2.73926423624185,1.23282048176553,1.20438776823295
0.130779678576007,1.74469663120723,0.941439119363349
1.16333832564824,1.72906060756493,-0.152769237052132
0.862106944762173,0.398511892617212,1.13503015082776
-0.200438485971764,0.632263087289988,-2.75677222388418
2.23266279624649,2.18478267082269,0.552891107571876
-3.06451576034223,0.635689389997183,-1.5015011010267
-0.422397968327886,0.550002085141331,0.732819990674532
-2.4989967807373,0.911749335694474,-0.444406221431774
-0.514620079239521,-0.65148218886923,0.376412875803789
-0.167990659834096,0.0172777000278861,0.673110239276953
3.95918251859513,0.531892144175288,-2.73238275947247
-3.66282563407295,-0.233614533859348,-2.24462455817324
1.65739778073416,-1.60789475906788,0.777799587296272
1.15172785115914,-0.925804000326511,-2.44580045568821
-2.31648112023127,-0.0452559907588178,2.17130738109939
0.945297902492477,-1.85042941945216,-2.0862928598948
2.15561029311748,-2.96627652336328,0.269894420207676
-0.90372367762084,-2.42698729359826,-0.508995446710048
1.97414506151865,1.65349866503369,3.9452342419566
-2.36554972833468,-0.600709090449826,1.36949378438128
1.29402688329436,-1.96718362667153,-0.374632224371067
0.000189409351498544,0.222017085293045,-0.852938406199848
-1.74556787145434,-1.90066309150804,4.20741538372333
0.548793857409977,-0.0304398487527617,0.974779387098768
0.840666563301862,1.35700942762895,-1.70322692265092
0.320240999068911,1.57324616388351,0.680627635147938
2.48271372509287,0.592116778977048,-0.277114759443538
-0.362410102815374,-1.52172798662872,0.183693675859011
5.04514320644764,-2.82518028046611,-1.92154159462273
-2.06323701125363,-3.35321514753958,1.40826701108608
-3.1636667286207,-0.418541686543248,0.228887329042703
-1.50373591528165,-2.08275240982143,0.415415787903289
-2.28298342490889,-1.96032321203165,-0.707881214920247
-1.52600356270644,0.656870579136839,-1.82787454205365
2.38382664514057,1.73269286318696,2.3818782053852
1.44849376943897,-1.5692635713532,-1.21485986505228
3.1553274554409,4.16000557080644,-1.03877432706371
-0.332881438614959,-2.07424719910123,-2.66239529654279
-2.60087444265421,-0.45157039704844,-2.50364358446056
0.36588676303568,2.97020313829021,0.653056321197053
3.05441184142234,-2.52246736529812,1.6550323099114
-0.124318348946878,1.65341709734249,-1.67791653514698
-0.989872127957639,1.43366125620894,-2.31836115848341
2.92527923346302,-3.24500873502335,-0.977704807253913
-1.49957396910717,0.0322603984252715,-2.36240149287078
-0.696630473895677,-1.06225118407855,-0.826958978055701
-1.91571539604025,0.700856929583899,-3.06502707307997
-0.915610023270133,-0.463109373587697,1.15039564394098
2.59178768254338,0.0214096233134881,-1.36488059999264
2.14041003526718,-1.21109757819892,-0.362872145463644
-0.295050025862277,1.11455109851747,0.393570774221328
3.75044915428248,1.75911675224614,2.92740260836782
2.07785218831139,-3.18680405377657,0.327057577671367
-1.38354867374663,-3.31686774795386,-0.454968478302971
3.40188386236471,0.652308660475032,2.08550726798581
0.983826772190573,2.38106637010658,3.62799114149194
4.0816507010309,-3.10763851722905,1.83555989378991
1.9848359198504,-1.67268970825666,-0.371352790707659
-3.09155892711683,-2.76375001345242,-2.07213940167169
4.42775011231986,0.808507800164929,2.40659435938146
0.747050398494586,1.23529236567232,-3.77478079949973
-1.7700490718429,2.35154730202365,2.6537667637526
1.31748691039379,-0.427671537032309,1.04400537170411
-0.19817325977469,3.55426348983182,0.432048735190933
1.2183530210065,-1.47303009681676,-1.09213995677366
-0.713574221420633,0.735130789910095,-1.10881588871516
1.52221944180754,2.43659687415726,-0.659644630044935
1.85076612341841,0.689382244683141,0.317219953116068
-1.90506386585912,-1.41180822187871,-4.31818621275069
-0.50354301146181,0.433541971860174,-0.673725612110767
0.852115131799643,-2.56249702423336,0.295104506626336
0.41258170130123,0.406876429192051,2.28972758483336
