"X1","X2","X3","X4","X5","X6"
0.157030618775176,-0.295493814693423,-0.0575984621465591,-0.412658622477581,-0.264848098492668,1.91459137285109
0.702089388584786,1.95064780434666,-1.06637533206762,0.46630290515209,0.381100014752938,-2.04442105645364
1.11389354612204,0.620181514745988,0.423263956672423,-1.88983067752921,-1.00862927855585,-0.806400417598239
-0.13100334207833,0.307123407561815,-0.182725970337822,-0.168048528293,-0.340284806775086,0.987090567064135
-1.13702337190408,-0.142671817665172,-1.46690610972134,-0.32035809307253,-0.0414213567768949,-1.38838993608627
0.0510629678077931,0.708581865402472,-1.09031824144214,-1.06628436189498,-0.216866439086988,-0.31234343111665
0.720671470844699,-0.547192858097624,0.541976397433933,0.0933476858885337,1.88159416084229,-0.957782633784809
-0.631287686138454,-0.199256254445722,-0.806742604572848,-0.892484427440779,1.24135484131287,0.221755183866621
0.508271727433558,-0.618028475681457,0.00139191607821618,1.96242798854828,-0.0966237433985723,-0.0230592205673476
1.33877357162967,0.787025520060941,-0.000587749070901894,0.0936216985233015,0.835238847739663,1.15983298479184
-0.0290646425419935,-0.622063323329291,-0.0800637753885726,-1.59294392133045,-1.08434608963324,-0.650756358878041
-0.999869355453958,-0.00225116958122905,-2.21930767384375,-0.82867202803719,0.49363075878689,1.1166994221551
1.31286028008046,1.42557938199394,0.188699220901199,0.366880469192166,1.22153580920696,3.06077649477944
1.8420164930392,0.891678936266565,-0.111564548599663,0.125939216927982,-0.284758601807568,0.052640036735587
0.0202311120468589,0.745781129513147,0.0946228947513545,0.207058606304847,0.351360619342519,-1.28128862044333
0.291397005077584,1.21677502955996,-0.21807905718461,0.22199780309449,2.54529672350605,0.596005450399539
-0.389056739452039,0.494459854661281,-0.0723053584054299,-0.970014907234774,0.862424477201261,-0.0754462653169931
0.0310816688591161,0.365226552879323,-0.339673641506235,-0.37456079792544,0.744520967322988,-0.412444484366563
-0.818598018433885,-0.447588063294106,1.77634220602024,0.331053377254638,-1.27098267327534,-1.02799679512359
-0.114525206938912,-2.32966930759,-0.139708904213297,0.812255280346152,1.39351653778166,-0.131250366239226
-1.29024578844392,-1.59635751453987,-3.75396100098591,-1.57677791435574,-1.64979345083961,-0.273288948113277
1.16604536161361,-0.750745959371941,0.348603395562998,0.689102401624532,-0.36192894948274,-0.336353552957851
1.33158118026277,0.517504720050939,-0.932579443289214,-1.4403155620396,-2.12210367377641,-2.88733421390339
-1.60628444334225,0.623565828951161,0.132620498439677,0.00283787007063585,0.397623593486374,-0.427520507210261
0.339428428899896,-0.783467114870176,-0.80870102249239,-0.421381927286872,-2.00607412744823,-0.445689297295063
0.499926733671395,1.29778654485033,0.429473509135227,-3.31911030581587,-1.65672356414868,-0.50469847303183
-1.38414825266845,-0.863285830438754,-1.08017840303968,-0.746669342014155,0.714635355044865,2.44650264529869
-1.20611603114585,-0.164179003267421,-1.4229037003555,0.847185631406084,0.127881323981935,0.140541205334728
0.709350919469923,1.64237199148376,-0.144774641525182,-0.0542919351630149,-0.289727153484617,0.426956422545538
-0.441660978005713,0.018063906689281,0.292082549611815,-0.50351200849278,-0.578272474200749,-0.8416406351253
1.00640309878689,1.10257741840819,0.0613282233862018,-0.314754838480233,-0.400594825106448,-0.434071517961261
-1.66428378152841,1.0621556239309,-0.217354953894896,0.269639073398819,-0.118570477379746,-1.41292594973747
0.422935958726187,1.6326113312652,-1.61524652966023,-0.978145258692174,0.120244745030936,0.16439356642659
-1.14994876918525,-1.70745754863356,0.717498924726642,0.101331442523087,0.911125387351338,2.07403612698645
0.332816821872819,1.62662434560584,0.413264615064441,-0.57387508374041,0.964373687966258,0.289604573207337
1.19327606674486,0.3312755227843,-0.280558723395588,-1.71813856262261,2.01939173063263,0.189717214722995
-0.320506237608453,0.327525783547099,-0.182694958735923,0.0232455388553207,1.14150340186672,-0.761306717337883
0.739163022337784,-0.155113780832413,0.999563111244944,1.85908449477256,0.83273755025003,-0.320999488120732
-0.120489902447472,1.20198452030921,-0.438955637249363,-1.38348789245217,0.982275364371061,-1.201952816133
-1.35438304526327,0.281643784503946,-1.39333991359208,-1.47396379098587,0.785342856307376,-0.440299173572906
-0.0394175474222908,-0.0125297274476271,-1.31454085295468,-0.324478759583785,1.71606074050478,-0.351881657443463
0.915060910872073,-0.347153217046689,-0.726178125068632,0.309777458472377,-1.17494678858887,1.55528996976345
2.23694423480568,1.60671548612461,-0.708445813852797,0.754679808922799,0.486537970669907,-1.00463859020249
-1.62681494315463,-0.102117426471441,0.370591272216947,-1.01927453499673,-0.736030593092461,-0.681925894275267
-0.0159325807656078,-2.78339942603595,-1.34363078309494,0.0226367971569686,0.171123866627094,-0.342156622770929
-1.08896026853193,0.284287133125116,-1.31473092950273,-0.802843521193307,0.466980609491474,1.80787976099375
2.37952404053319,1.19502941919258,-0.855508064341142,0.991851666687435,-0.304868619535582,0.383147007615941
0.854923266586258,-0.522295820328241,-0.763381034083653,0.353212664562676,0.545785590334588,0.586432430734249
-0.511048505298542,0.556044994056573,-1.79091609269508,-0.956415113502367,-0.974582221637807,-0.342383949169957
0.571452881829068,-0.77161112262422,-0.0728601278717348,1.11232062166108,0.0332918072625901,-0.507675375099477
-0.118178803467981,0.972524601678673,-0.0414201756260863,-2.04041115003216,-1.43072345952316,-0.609409177581975
-1.16735233274276,-2.43969806995431,1.6843024792568,-1.39981523806123,-0.00142220483334501,-2.0107498294837
-2.1344715885347,-0.945569281121494,-1.77363541519265,-1.46176364607073,-2.26353788068927,1.19508268501117
2.09283910162647,0.31061151445985,0.23904685412533,-0.608256570378943,-1.35662861955838,0.0674515562800514
-0.119074429334872,1.07283684744158,-0.258301050794166,1.36997378865973,0.932124608610632,1.39488037571894
-1.12348020156693,-0.840880395107564,0.416034873078282,-0.637988340644973,-0.545963869268838,-1.94539161735702
-0.451894572599691,-0.923494441898558,-0.277524023600751,-0.582553561769453,-0.968841588817993,-0.139344019464963
-0.305036714177898,0.401390950925019,0.614642196340884,0.127466834881898,0.97337742678624,1.06606687450417
1.27074185227476,0.649492442216209,0.543048178833789,0.25257382172225,-0.247450786132049,-0.314968126336163
1.32120393350824,1.66016619458871,0.154439060619705,-1.23826914158089,-0.722375446500088,1.73257001187632
