"X1","X2","X3","X4","X5"
0.668825014437592,0.186203743028488,0.332306663246455,0.975172035886408,0.185621585262758
-0.958796962120173,0.0702150742734316,-1.02312751137333,-1.59703676583711,1.88999598522777
-0.0794391504952527,0.282449578614218,-0.886174661428721,1.10866084509931,1.18535116060884
-0.733586300267253,-0.403907231746646,-0.872042363152792,0.691270044302598,0.0709042818885672
-0.156027394672398,0.687868300823674,0.358087803934365,0.991698124234173,0.313315485704553
-0.778582672949246,0.533306635071914,0.435061981002075,-1.11172360158159,0.484616563918647
-0.198524020863109,0.0507128955745787,1.16131415629355,-0.437795791269078,-0.812671749564256
-0.0781542244587231,-0.384534590352518,-1.1419110300259,1.2458096984746,-1.4089580486554
1.01339595023341,-0.117637168856947,0.511926591582019,1.71999223778648,-0.857688255109686
-0.393791631728491,-0.0562481581048621,0.879950527469412,0.789033697570527,0.631928112291837
1.01927108325975,0.622151271454604,-1.05997114662761,-0.225321343624488,1.43579814057546
-1.21377405385708,0.780783973032597,-1.17502274396132,-0.866105149272539,0.817456227550782
-0.288842563124476,-0.36723776298252,-0.809806809825203,0.646924356304388,-1.09341637002763
-1.44678029254848,-0.909980822770832,-1.52943161416731,-0.00874560640572833,-2.11909959472166
0.541085000025877,-1.46507626175936,0.0866694797571013,-1.91364765100117,-0.470095768483029
-0.0179255545796728,-0.730989286132792,-0.779972138524185,-0.562607972183244,0.227884744288219
0.285281787300954,0.259062276987688,-1.78779248864882,-0.691943295102047,-0.44920044579295
2.73386810553407,0.639279483245954,0.581649240134257,1.39481461067672,0.575773869651422
1.11857776164422,2.30533554931504,0.219142494556754,-2.24409509990178,0.252560394105081
-0.467341284579663,-0.515356215863416,0.727593091259997,-1.97534605331554,-1.04997308051291
0.449845464423274,-0.74224514925665,-0.723684588860569,-1.39310707494958,0.7523355708593
0.158421641550236,-0.599599562073622,-1.38406790228253,-0.473431390211192,-0.297160857201525
-0.829940091704662,-0.389820971334598,0.163354201433213,-0.680736703916424,0.0280704880349886
-1.17313410779769,0.915049186094113,0.552457211637608,-0.230457788286085,0.629926061959687
-0.568026051441229,0.380132901796256,0.625157666750684,-0.264035375181261,-0.620962449070745
1.6358219825426,0.140607714525919,1.48491452814141,0.397871654815395,-0.218533360931201
1.25524555712963,2.2864720003248,-1.64855871975925,0.561305017735371,0.280799830540924
-1.0892456116685,0.806195630828267,-0.296644834838408,1.65448837348083,-1.33280434044624
-0.467795933507562,-0.346940759692693,0.205016060160851,-0.593602877905453,-0.0534245462437095
0.962385195724598,-1.86997594439804,-1.52426409600567,0.550189260536619,0.081237134469449
0.0135362708062104,-1.21612468184945,1.96201577650679,-0.810827013168734,-0.0716490929798046
0.624696122419578,1.12609845377963,1.79255876275405,-1.95280828916287,-0.252620516247651
0.184063732571524,0.89172805334086,0.335977626818058,-2.37045036882569,-0.0321895577284973
