"X1","X2"
3.73400538114745,-1.16543361813111
2.96142391188439,-2.45639532037623
4.52578815706306,0.48784215669754
3.00383783201139,2.44009437561081
1.57441273956424,-2.70803631750117
1.77361115133081,1.10285062500375
1.42756043833303,-1.35705085723315
-2.29691653942618,-3.6931706013327
-7.73856985393854,-8.7166708985429
-2.00372382968469,3.2076122042759
1.31419712096565,7.32083241032794
2.33514484668471,-0.316262754183461
-1.92768910267681,-0.788249296283047
0.526883445037369,0.925945460444635
0.15689225520996,1.51706843963479
-0.0957144672763308,-0.460286088140248
2.33191884009276,-6.53479360839475
-4.27084155976777,-0.856956215170689
0.55551869677114,-1.9130464540248
-1.58942592644952,-6.76697277678397
-5.06631062647342,-0.570237598891408
0.0408300854885568,2.65950553084468
-3.41107745588861,-4.24220097331462
0.535380320488124,2.97996649458386
2.68486039369038,0.19305822303085
2.03420715013899,-4.18100623009698
-2.71115302878867,0.327684068865137
2.48409803953178,-0.469931584619582
0.610115104788107,-4.62198137663172
-0.716920836320932,-1.92985269530285
-3.24798480624774,-2.0658477847727
3.3292537942983,-0.132452441375231
1.77678950667819,5.43246853342234
4.00148098052541,2.15377464100354
-3.06274321650273,-1.22721710067172
-3.29794110289952,-4.31013574577001
1.15548003034402,-2.20883429648441
-4.17444290830484,3.53877409919428
4.69062205602144,-4.63741282847048
-0.011777689161371,-6.07098843333603
1.02761594243237,0.788034254041143
0.930013802256496,-3.65353642707914
-0.18987727782649,-0.400076852698121
4.71715407413501,0.938303209569275
-2.70545406671647,4.7199353869939
3.05606606585239,0.928773497794906
6.25423023783883,0.536363833905228
-4.12683237160701,0.050063211695095
-0.259173992792694,-0.0383205831215806
1.90188323241162,1.44230512322837
-1.99144236134361,-1.18012943019063
-6.19644226563134,0.627310474936565
0.0372848678651412,-0.67547656951198
0.0249198985572616,-4.66694120645437
-1.31980427277614,-1.63155805409752
1.67098284196493,2.60440868218594
0.207927703318476,-6.70823011797708
0.340102439831794,-4.24667129817868
-0.546364877633246,-2.4284274563086
-3.17645121500778,-1.55285390800261
-0.832470533910532,0.752549187306598
1.04637278368594,-0.624844861497054
-2.47155834811162,2.00200272674208
-4.20206756003233,4.2428915163209
-5.39758035670624,4.84291740017837
3.95959225339089,-1.69355573379272
3.83412969454618,-0.289935154133655
0.295405434304981,0.900832173958615
-5.47043649579466,4.82287460613445
-2.72840975492512,-4.59746216516405
-0.0332248805995026,-3.93583320354866
-4.36746490510795,-2.8689091161361
2.49331288613349,0.305459572371996
1.19171296178428,-2.15590377183935
-2.61096438161775,2.48024390724081
-0.0344682470180446,4.09084939055564
1.89739775321817,-0.874558390458741
-6.50081046212382,-0.875138760078479
-1.47493093930842,-0.234622486599212
1.51497357474548,0.899137075894053
0.196731018463678,-4.18859278690734
0.80054571585998,0.550576675101765
0.979126558549667,-1.41553334460513
0.818978028739,1.1299634222
